"simulation","pos","team","coach","cumul_win","points","pcnt"
5586,7,"The West Wingard","Simon",8,32,93.72
5586,8,"Surviving J.Kelly","Mark",6,24,94.48
5587,1,"La MacRaena","Anthony",16,64,106.76
5587,2,"At Witts End","Paul",13,52,102.06
5587,3,"MakingTheirMarcus","James",12,48,102.42
5587,4,"Ariana Grundy","Lester",11,44,99.86
5587,5,"Pink Lloyd","Jordan",9,36,97.77
5587,6,"The Big Short","Luke",8,32,101.47
5587,7,"Surviving J.Kelly","Mark",8,32,96.44
5587,8,"The West Wingard","Simon",7,28,93.62
5588,1,"At Witts End","Paul",15,60,103.12
5588,2,"La MacRaena","Anthony",14,56,104.9
5588,3,"The Big Short","Luke",11,44,104.03
5588,4,"MakingTheirMarcus","James",11,44,101.48
5588,5,"Ariana Grundy","Lester",11,44,100.66
5588,6,"Pink Lloyd","Jordan",10,40,99.61
5588,7,"Surviving J.Kelly","Mark",6,24,94.07
5588,8,"The West Wingard","Simon",6,24,92.66
5589,1,"La MacRaena","Anthony",14,56,105.51
5589,2,"At Witts End","Paul",14,56,103.24
5589,3,"MakingTheirMarcus","James",12,48,101.71
5589,4,"The Big Short","Luke",11,44,104.13
5589,5,"Ariana Grundy","Lester",11,44,99.55
5589,6,"Pink Lloyd","Jordan",8,32,98.02
5589,7,"Surviving J.Kelly","Mark",8,32,95.47
5589,8,"The West Wingard","Simon",6,24,92.78
5590,1,"At Witts End","Paul",15,60,102.97
5590,2,"La MacRaena","Anthony",14,56,105.81
5590,3,"The Big Short","Luke",11,44,103.46
5590,4,"MakingTheirMarcus","James",10,40,101.43
5590,5,"Ariana Grundy","Lester",10,40,99.94
5590,6,"Pink Lloyd","Jordan",10,40,98.71
5590,7,"Surviving J.Kelly","Mark",7,28,95.06
5590,8,"The West Wingard","Simon",7,28,93.04
5591,1,"La MacRaena","Anthony",14,56,105.04
5591,2,"At Witts End","Paul",13,52,102.58
5591,3,"MakingTheirMarcus","James",12,48,102.33
5591,4,"The Big Short","Luke",11,44,103.2
5591,5,"Ariana Grundy","Lester",11,44,99.88
5591,6,"Pink Lloyd","Jordan",9,36,98.21
5591,7,"Surviving J.Kelly","Mark",7,28,95.35
5591,8,"The West Wingard","Simon",7,28,93.76
5592,1,"At Witts End","Paul",15,60,102.79
5592,2,"La MacRaena","Anthony",14,56,104.88
5592,3,"MakingTheirMarcus","James",11,44,101.59
5592,4,"The Big Short","Luke",10,40,103.95
5592,5,"Pink Lloyd","Jordan",10,40,99.49
5592,6,"Ariana Grundy","Lester",10,40,99.22
5592,7,"Surviving J.Kelly","Mark",8,32,95.83
5592,8,"The West Wingard","Simon",6,24,92.72
5593,1,"At Witts End","Paul",15,60,103.56
5593,2,"La MacRaena","Anthony",14,56,104.89
5593,3,"MakingTheirMarcus","James",12,48,103.12
5593,4,"The Big Short","Luke",10,40,103.35
5593,5,"Ariana Grundy","Lester",10,40,99.1
5593,6,"Pink Lloyd","Jordan",10,40,98.43
5593,7,"Surviving J.Kelly","Mark",7,28,95.58
5593,8,"The West Wingard","Simon",6,24,92.41
5594,1,"La MacRaena","Anthony",14,56,105.42
5594,2,"At Witts End","Paul",14,56,102.83
5594,3,"MakingTheirMarcus","James",12,48,102.31
5594,4,"Ariana Grundy","Lester",11,44,100.14
5594,5,"The Big Short","Luke",10,40,103.1
5594,6,"Pink Lloyd","Jordan",10,40,98.48
5594,7,"Surviving J.Kelly","Mark",7,28,95.5
5594,8,"The West Wingard","Simon",6,24,92.69
5595,1,"La MacRaena","Anthony",14,56,105.22
5595,2,"MakingTheirMarcus","James",13,52,103.25
5595,3,"At Witts End","Paul",12,48,101.34
5595,4,"Pink Lloyd","Jordan",11,44,99.28
5595,5,"The Big Short","Luke",10,40,102.76
5595,6,"Ariana Grundy","Lester",10,40,99.91
5595,7,"Surviving J.Kelly","Mark",7,28,95.28
5595,8,"The West Wingard","Simon",7,28,93.37
5596,1,"La MacRaena","Anthony",14,56,104.99
5596,2,"At Witts End","Paul",14,56,102.51
5596,3,"MakingTheirMarcus","James",13,52,103.13
5596,4,"Pink Lloyd","Jordan",10,40,98.77
5596,5,"Ariana Grundy","Lester",9,36,99.19
5596,6,"Surviving J.Kelly","Mark",9,36,96.53
5596,7,"The Big Short","Luke",8,32,102.1
5596,8,"The West Wingard","Simon",7,28,93.11
5597,1,"La MacRaena","Anthony",15,60,106.06
5597,2,"At Witts End","Paul",14,56,102.67
5597,3,"MakingTheirMarcus","James",10,40,101.04
5597,4,"Ariana Grundy","Lester",10,40,99.01
5597,5,"Pink Lloyd","Jordan",9,36,98.09
5597,6,"Surviving J.Kelly","Mark",9,36,97.16
5597,7,"The West Wingard","Simon",9,36,94.31
5597,8,"The Big Short","Luke",8,32,101.96
5598,1,"La MacRaena","Anthony",14,56,105.34
5598,2,"MakingTheirMarcus","James",13,52,102.79
5598,3,"At Witts End","Paul",13,52,101.95
5598,4,"Ariana Grundy","Lester",11,46,100.3
5598,5,"Pink Lloyd","Jordan",10,40,98.85
5598,6,"The Big Short","Luke",9,36,102.84
5598,7,"Surviving J.Kelly","Mark",7,30,95.38
5598,8,"The West Wingard","Simon",6,24,92.98
5599,1,"La MacRaena","Anthony",14,56,105.53
5599,2,"At Witts End","Paul",13,52,102.53
5599,3,"MakingTheirMarcus","James",12,48,101.97
5599,4,"The Big Short","Luke",11,44,104.23
5599,5,"Ariana Grundy","Lester",10,40,98.96
5599,6,"Pink Lloyd","Jordan",9,36,98.26
5599,7,"Surviving J.Kelly","Mark",8,32,96
5599,8,"The West Wingard","Simon",7,28,92.95
5600,1,"La MacRaena","Anthony",15,60,105.63
5600,2,"At Witts End","Paul",13,52,101.41
5600,3,"MakingTheirMarcus","James",11,44,102.41
5600,4,"Ariana Grundy","Lester",11,44,100.45
5600,5,"Pink Lloyd","Jordan",9,36,97.86
5600,6,"The West Wingard","Simon",9,36,94.33
5600,7,"The Big Short","Luke",8,32,102.33
5600,8,"Surviving J.Kelly","Mark",8,32,95.92
5601,1,"La MacRaena","Anthony",14,56,104.6
5601,2,"At Witts End","Paul",13,52,102.12
5601,3,"Ariana Grundy","Lester",11,44,100.34
5601,4,"MakingTheirMarcus","James",10,42,101.23
5601,5,"The Big Short","Luke",10,40,104.04
5601,6,"Pink Lloyd","Jordan",10,40,98.27
5601,7,"The West Wingard","Simon",8,34,94.52
5601,8,"Surviving J.Kelly","Mark",7,28,95.26
5602,1,"La MacRaena","Anthony",15,60,105.94
5602,2,"At Witts End","Paul",15,60,103.29
5602,3,"MakingTheirMarcus","James",10,40,100.72
5602,4,"The Big Short","Luke",9,36,102.14
5602,5,"Pink Lloyd","Jordan",9,36,99.02
5602,6,"Ariana Grundy","Lester",9,36,98.5
5602,7,"Surviving J.Kelly","Mark",9,36,96.25
5602,8,"The West Wingard","Simon",8,32,94.44
5603,1,"La MacRaena","Anthony",14,56,105.14
5603,2,"At Witts End","Paul",13,52,102.13
5603,3,"MakingTheirMarcus","James",12,48,102.05
5603,4,"Ariana Grundy","Lester",12,48,100.68
5603,5,"The Big Short","Luke",10,40,103.68
5603,6,"Pink Lloyd","Jordan",10,40,99.2
5603,7,"Surviving J.Kelly","Mark",7,28,95.53
5603,8,"The West Wingard","Simon",6,24,92.01
5604,1,"At Witts End","Paul",14,56,103.21
5604,2,"La MacRaena","Anthony",13,52,105.33
5604,3,"MakingTheirMarcus","James",13,52,103.29
5604,4,"The Big Short","Luke",10,40,103.33
5604,5,"Ariana Grundy","Lester",10,40,100.09
5604,6,"Pink Lloyd","Jordan",9,36,98.06
5604,7,"Surviving J.Kelly","Mark",8,32,95.38
5604,8,"The West Wingard","Simon",7,28,91.9
5605,1,"La MacRaena","Anthony",16,64,106.64
5605,2,"MakingTheirMarcus","James",12,48,102.48
5605,3,"At Witts End","Paul",12,48,101.21
5605,4,"Ariana Grundy","Lester",12,48,99.97
5605,5,"The Big Short","Luke",9,36,102.91
5605,6,"Pink Lloyd","Jordan",8,32,97.95
5605,7,"The West Wingard","Simon",8,32,94
5605,8,"Surviving J.Kelly","Mark",7,28,95.26
5606,1,"La MacRaena","Anthony",13,52,104.38
5606,2,"MakingTheirMarcus","James",13,52,103.98
5606,3,"At Witts End","Paul",13,52,101.64
5606,4,"Ariana Grundy","Lester",11,44,99.94
5606,5,"The Big Short","Luke",10,40,103
5606,6,"Pink Lloyd","Jordan",9,36,98.57
5606,7,"Surviving J.Kelly","Mark",9,36,96.25
5606,8,"The West Wingard","Simon",6,24,92.66
5607,1,"La MacRaena","Anthony",16,64,106.86
5607,2,"At Witts End","Paul",14,56,102.53
5607,3,"Ariana Grundy","Lester",11,44,100.41
5607,4,"MakingTheirMarcus","James",10,40,101.15
5607,5,"Pink Lloyd","Jordan",9,36,98.15
5607,6,"The Big Short","Luke",8,32,101.96
5607,7,"Surviving J.Kelly","Mark",8,32,95.3
5607,8,"The West Wingard","Simon",8,32,94.13
5608,1,"La MacRaena","Anthony",16,64,106.72
5608,2,"At Witts End","Paul",14,56,102.31
5608,3,"MakingTheirMarcus","James",11,44,101.27
5608,4,"Ariana Grundy","Lester",11,44,100.17
5608,5,"The Big Short","Luke",9,36,101.57
5608,6,"Pink Lloyd","Jordan",8,32,98.35
5608,7,"The West Wingard","Simon",8,32,95.07
5608,8,"Surviving J.Kelly","Mark",7,28,94.94
5609,1,"La MacRaena","Anthony",14,56,105.39
5609,2,"At Witts End","Paul",14,56,102.7
5609,3,"MakingTheirMarcus","James",12,48,102.29
5609,4,"Ariana Grundy","Lester",10,40,99.14
5609,5,"Pink Lloyd","Jordan",10,40,99.09
5609,6,"The Big Short","Luke",9,36,102.53
5609,7,"The West Wingard","Simon",8,32,94.14
5609,8,"Surviving J.Kelly","Mark",7,28,95.11
5610,1,"La MacRaena","Anthony",15,60,106.3
5610,2,"At Witts End","Paul",14,56,103.23
5610,3,"MakingTheirMarcus","James",10,40,100.25
5610,4,"Ariana Grundy","Lester",10,40,99.23
5610,5,"Pink Lloyd","Jordan",10,40,98.74
5610,6,"The Big Short","Luke",9,36,101.95
5610,7,"The West Wingard","Simon",9,36,94.95
5610,8,"Surviving J.Kelly","Mark",7,28,95.71
5611,1,"La MacRaena","Anthony",15,60,106.65
5611,2,"MakingTheirMarcus","James",12,48,102.16
5611,3,"At Witts End","Paul",12,48,101.67
5611,4,"Ariana Grundy","Lester",10,40,99.36
5611,5,"Pink Lloyd","Jordan",10,40,98.86
5611,6,"The Big Short","Luke",9,36,102.36
5611,7,"Surviving J.Kelly","Mark",9,36,96.19
5611,8,"The West Wingard","Simon",7,28,93.15
5612,1,"At Witts End","Paul",14,56,102.75
5612,2,"La MacRaena","Anthony",13,52,104.75
5612,3,"MakingTheirMarcus","James",13,52,102.97
5612,4,"The Big Short","Luke",11,44,103.83
5612,5,"Ariana Grundy","Lester",11,44,99.76
5612,6,"Pink Lloyd","Jordan",10,40,98.66
5612,7,"Surviving J.Kelly","Mark",6,24,94.86
5612,8,"The West Wingard","Simon",6,24,92.9
5613,1,"La MacRaena","Anthony",14,56,105.54
5613,2,"At Witts End","Paul",13,52,102.3
5613,3,"Ariana Grundy","Lester",12,48,100.6
5613,4,"MakingTheirMarcus","James",11,44,101.64
5613,5,"The Big Short","Luke",9,36,102.36
5613,6,"The West Wingard","Simon",9,36,94.43
5613,7,"Pink Lloyd","Jordan",8,32,97.66
5613,8,"Surviving J.Kelly","Mark",8,32,95.78
5614,1,"La MacRaena","Anthony",15,60,106.27
5614,2,"At Witts End","Paul",15,60,102.78
5614,3,"MakingTheirMarcus","James",11,44,102.86
5614,4,"Ariana Grundy","Lester",10,40,99.65
5614,5,"The Big Short","Luke",9,36,102.56
5614,6,"Surviving J.Kelly","Mark",9,36,96.7
5614,7,"Pink Lloyd","Jordan",8,32,97.02
5614,8,"The West Wingard","Simon",7,28,92.59
5615,1,"La MacRaena","Anthony",16,64,106.83
5615,2,"At Witts End","Paul",13,52,102.04
5615,3,"MakingTheirMarcus","James",10,40,101.14
5615,4,"Ariana Grundy","Lester",10,40,99.42
5615,5,"Pink Lloyd","Jordan",10,40,98.91
5615,6,"The Big Short","Luke",9,36,102.42
5615,7,"The West Wingard","Simon",9,36,94.09
5615,8,"Surviving J.Kelly","Mark",7,28,95.66
5616,1,"At Witts End","Paul",15,60,102.94
5616,2,"La MacRaena","Anthony",14,56,106.1
5616,3,"MakingTheirMarcus","James",12,48,102.69
5616,4,"The Big Short","Luke",10,40,102.7
5616,5,"Ariana Grundy","Lester",10,40,99.44
5616,6,"Pink Lloyd","Jordan",9,36,97.72
5616,7,"Surviving J.Kelly","Mark",8,32,96.44
5616,8,"The West Wingard","Simon",6,24,92.44
5617,1,"La MacRaena","Anthony",15,60,106.37
5617,2,"At Witts End","Paul",13,52,103.18
5617,3,"MakingTheirMarcus","James",12,48,101.09
5617,4,"Ariana Grundy","Lester",12,48,100.74
5617,5,"The Big Short","Luke",10,40,102.53
5617,6,"Pink Lloyd","Jordan",8,32,97.41
5617,7,"Surviving J.Kelly","Mark",7,28,95.56
5617,8,"The West Wingard","Simon",7,28,93.54
5618,1,"La MacRaena","Anthony",15,60,106.24
5618,2,"At Witts End","Paul",13,52,102.35
5618,3,"MakingTheirMarcus","James",11,44,102.07
5618,4,"The Big Short","Luke",10,40,103.01
5618,5,"Ariana Grundy","Lester",9,36,99.2
5618,6,"Pink Lloyd","Jordan",9,36,98.13
5618,7,"The West Wingard","Simon",9,36,94.5
5618,8,"Surviving J.Kelly","Mark",8,32,94.91
5619,1,"La MacRaena","Anthony",15,60,106.08
5619,2,"At Witts End","Paul",14,56,101.99
5619,3,"MakingTheirMarcus","James",11,44,102.29
5619,4,"Ariana Grundy","Lester",11,44,100.35
5619,5,"The Big Short","Luke",10,40,103.91
5619,6,"Pink Lloyd","Jordan",9,36,98
5619,7,"Surviving J.Kelly","Mark",7,28,94.73
5619,8,"The West Wingard","Simon",7,28,93.14
5620,1,"At Witts End","Paul",15,60,103.15
5620,2,"La MacRaena","Anthony",14,56,104.6
5620,3,"MakingTheirMarcus","James",11,44,102.06
5620,4,"The Big Short","Luke",10,40,103.15
5620,5,"Ariana Grundy","Lester",10,40,98.9
5620,6,"Pink Lloyd","Jordan",9,36,99.01
5620,7,"Surviving J.Kelly","Mark",8,32,95.75
5620,8,"The West Wingard","Simon",7,28,93.77
5621,1,"La MacRaena","Anthony",14,56,105.14
5621,2,"At Witts End","Paul",14,56,102.45
5621,3,"MakingTheirMarcus","James",13,52,103.07
5621,4,"Ariana Grundy","Lester",10,40,100.29
5621,5,"Pink Lloyd","Jordan",10,40,98.48
5621,6,"The Big Short","Luke",9,36,102.67
5621,7,"Surviving J.Kelly","Mark",8,32,95.64
5621,8,"The West Wingard","Simon",6,24,92.68
5622,1,"La MacRaena","Anthony",14,56,105.21
5622,2,"At Witts End","Paul",13,52,101.6
5622,3,"MakingTheirMarcus","James",12,48,102.84
5622,4,"Ariana Grundy","Lester",11,44,100.29
5622,5,"The Big Short","Luke",10,40,103.75
5622,6,"Pink Lloyd","Jordan",10,40,99.46
5622,7,"The West Wingard","Simon",8,32,93.72
5622,8,"Surviving J.Kelly","Mark",6,24,93.62
5623,1,"La MacRaena","Anthony",15,60,105.62
5623,2,"At Witts End","Paul",14,56,103
5623,3,"MakingTheirMarcus","James",11,44,102.32
5623,4,"Pink Lloyd","Jordan",9,36,98.72
5623,5,"Ariana Grundy","Lester",9,36,98.58
5623,6,"Surviving J.Kelly","Mark",9,36,95.93
5623,7,"The West Wingard","Simon",9,36,93.87
5623,8,"The Big Short","Luke",8,32,102.37
5624,1,"At Witts End","Paul",15,60,102.78
5624,2,"La MacRaena","Anthony",13,52,104.87
5624,3,"MakingTheirMarcus","James",12,48,102.22
5624,4,"The Big Short","Luke",11,44,104.15
5624,5,"Pink Lloyd","Jordan",10,40,99.39
5624,6,"Ariana Grundy","Lester",9,36,98.09
5624,7,"Surviving J.Kelly","Mark",8,32,96.33
5624,8,"The West Wingard","Simon",6,24,92.7
5625,1,"La MacRaena","Anthony",15,60,106.8
5625,2,"At Witts End","Paul",13,52,102.52
5625,3,"Pink Lloyd","Jordan",11,44,99.72
5625,4,"The Big Short","Luke",10,40,102.43
5625,5,"MakingTheirMarcus","James",10,40,100.23
5625,6,"Ariana Grundy","Lester",10,40,99.46
5625,7,"The West Wingard","Simon",8,32,94.25
5625,8,"Surviving J.Kelly","Mark",7,28,95.06
5626,1,"La MacRaena","Anthony",15,60,105.92
5626,2,"At Witts End","Paul",14,56,103.39
5626,3,"Pink Lloyd","Jordan",11,44,100.22
5626,4,"The Big Short","Luke",10,40,103.08
5626,5,"MakingTheirMarcus","James",10,40,100.39
5626,6,"Ariana Grundy","Lester",9,36,97.94
5626,7,"The West Wingard","Simon",8,32,94.28
5626,8,"Surviving J.Kelly","Mark",7,28,95.28
5627,1,"La MacRaena","Anthony",16,64,106.82
5627,2,"At Witts End","Paul",14,56,102.97
5627,3,"MakingTheirMarcus","James",10,40,100.4
5627,4,"Pink Lloyd","Jordan",10,40,99.32
5627,5,"The Big Short","Luke",9,36,102.81
5627,6,"Ariana Grundy","Lester",9,36,98.1
5627,7,"Surviving J.Kelly","Mark",8,32,95.91
5627,8,"The West Wingard","Simon",8,32,94.18
5628,1,"La MacRaena","Anthony",14,56,106.19
5628,2,"At Witts End","Paul",14,56,102.92
5628,3,"MakingTheirMarcus","James",11,44,101.61
5628,4,"Pink Lloyd","Jordan",11,44,99.38
5628,5,"Ariana Grundy","Lester",10,40,98.75
5628,6,"The Big Short","Luke",9,36,101.92
5628,7,"Surviving J.Kelly","Mark",8,32,96.26
5628,8,"The West Wingard","Simon",7,28,93.38
5629,1,"La MacRaena","Anthony",15,60,105.14
5629,2,"At Witts End","Paul",14,58,102.65
5629,3,"MakingTheirMarcus","James",10,40,101.52
5629,4,"Ariana Grundy","Lester",10,40,99.6
5629,5,"Pink Lloyd","Jordan",10,40,99.09
5629,6,"The Big Short","Luke",9,36,102.75
5629,7,"Surviving J.Kelly","Mark",8,32,95.93
5629,8,"The West Wingard","Simon",7,30,93.65
5630,1,"La MacRaena","Anthony",15,60,105.7
5630,2,"At Witts End","Paul",14,56,102.46
5630,3,"MakingTheirMarcus","James",11,44,101.69
5630,4,"Ariana Grundy","Lester",11,44,100.07
5630,5,"The Big Short","Luke",10,40,102.85
5630,6,"Pink Lloyd","Jordan",10,40,99.51
5630,7,"The West Wingard","Simon",7,28,93.42
5630,8,"Surviving J.Kelly","Mark",6,24,94.67
5631,1,"La MacRaena","Anthony",16,64,106.59
5631,2,"At Witts End","Paul",13,52,102.23
5631,3,"MakingTheirMarcus","James",11,44,101.64
5631,4,"The Big Short","Luke",10,40,103.11
5631,5,"Pink Lloyd","Jordan",10,40,98.69
5631,6,"Ariana Grundy","Lester",9,36,99.48
5631,7,"The West Wingard","Simon",8,32,93.55
5631,8,"Surviving J.Kelly","Mark",7,28,95.23
5632,1,"La MacRaena","Anthony",15,60,105.8
5632,2,"At Witts End","Paul",13,52,102.17
5632,3,"MakingTheirMarcus","James",11,44,101.38
5632,4,"Pink Lloyd","Jordan",11,44,99.44
5632,5,"Ariana Grundy","Lester",10,40,99.34
5632,6,"The West Wingard","Simon",9,36,95.04
5632,7,"The Big Short","Luke",8,32,101.85
5632,8,"Surviving J.Kelly","Mark",7,28,95.32
5633,1,"La MacRaena","Anthony",16,64,106.59
5633,2,"MakingTheirMarcus","James",12,48,102.64
5633,3,"At Witts End","Paul",12,48,101.05
5633,4,"Ariana Grundy","Lester",11,44,100.58
5633,5,"Pink Lloyd","Jordan",10,40,99.15
5633,6,"The Big Short","Luke",9,36,102.08
5633,7,"The West Wingard","Simon",8,32,93.69
5633,8,"Surviving J.Kelly","Mark",6,24,94.73
5634,1,"La MacRaena","Anthony",14,56,105.23
5634,2,"At Witts End","Paul",14,56,103.08
5634,3,"MakingTheirMarcus","James",11,44,101.43
5634,4,"Ariana Grundy","Lester",11,44,99.62
5634,5,"The Big Short","Luke",10,40,103.1
5634,6,"The West Wingard","Simon",9,36,94.39
5634,7,"Pink Lloyd","Jordan",8,32,98.23
5634,8,"Surviving J.Kelly","Mark",7,28,95.27
5635,1,"La MacRaena","Anthony",15,60,107.18
5635,2,"At Witts End","Paul",14,56,102.11
5635,3,"The Big Short","Luke",11,44,104
5635,4,"Ariana Grundy","Lester",11,44,100.32
5635,5,"MakingTheirMarcus","James",10,40,100.76
5635,6,"Pink Lloyd","Jordan",9,36,98.03
5635,7,"Surviving J.Kelly","Mark",7,28,94.63
5635,8,"The West Wingard","Simon",7,28,93.52
5636,1,"La MacRaena","Anthony",14,56,104.12
5636,2,"MakingTheirMarcus","James",13,52,103.4
5636,3,"At Witts End","Paul",13,52,101.79
5636,4,"Ariana Grundy","Lester",11,44,99.78
5636,5,"The Big Short","Luke",10,40,104.57
5636,6,"Pink Lloyd","Jordan",9,36,98.46
5636,7,"Surviving J.Kelly","Mark",7,28,94.89
5636,8,"The West Wingard","Simon",7,28,93.39
5637,1,"La MacRaena","Anthony",16,64,106.78
5637,2,"At Witts End","Paul",14,56,102.21
5637,3,"MakingTheirMarcus","James",11,44,101.82
5637,4,"Ariana Grundy","Lester",11,44,100.21
5637,5,"Pink Lloyd","Jordan",9,36,98.31
5637,6,"The Big Short","Luke",8,32,102.28
5637,7,"Surviving J.Kelly","Mark",8,32,95.32
5637,8,"The West Wingard","Simon",7,28,93.52
5638,1,"La MacRaena","Anthony",15,60,105.83
5638,2,"At Witts End","Paul",14,56,102.75
5638,3,"MakingTheirMarcus","James",12,48,102.6
5638,4,"Pink Lloyd","Jordan",11,44,100.16
5638,5,"The Big Short","Luke",9,36,102.64
5638,6,"Ariana Grundy","Lester",9,36,98.26
5638,7,"Surviving J.Kelly","Mark",8,32,95.58
5638,8,"The West Wingard","Simon",6,24,92.66
5639,1,"La MacRaena","Anthony",14,56,105.57
5639,2,"At Witts End","Paul",14,56,101.77
5639,3,"Ariana Grundy","Lester",11,44,100.62
5639,4,"MakingTheirMarcus","James",10,40,100.71
5639,5,"Pink Lloyd","Jordan",10,40,98.9
5639,6,"The Big Short","Luke",9,36,102.38
5639,7,"Surviving J.Kelly","Mark",8,32,95.84
5639,8,"The West Wingard","Simon",8,32,94.49
5640,1,"La MacRaena","Anthony",14,56,105.4
5640,2,"At Witts End","Paul",14,56,102.03
5640,3,"Ariana Grundy","Lester",12,48,100.33
5640,4,"MakingTheirMarcus","James",11,44,102.84
5640,5,"Pink Lloyd","Jordan",9,36,98.57
5640,6,"The Big Short","Luke",8,32,101.79
5640,7,"Surviving J.Kelly","Mark",8,32,95.6
5640,8,"The West Wingard","Simon",8,32,93.83
5641,1,"La MacRaena","Anthony",14,56,105.94
5641,2,"MakingTheirMarcus","James",13,52,103.68
5641,3,"At Witts End","Paul",13,52,101.73
5641,4,"Ariana Grundy","Lester",11,44,99.74
5641,5,"The Big Short","Luke",9,36,102.41
5641,6,"Pink Lloyd","Jordan",9,36,98.34
5641,7,"Surviving J.Kelly","Mark",9,36,95.96
5641,8,"The West Wingard","Simon",6,24,92.68
5642,1,"La MacRaena","Anthony",15,60,106.62
5642,2,"At Witts End","Paul",15,60,104.22
5642,3,"MakingTheirMarcus","James",10,40,101.26
5642,4,"Ariana Grundy","Lester",10,40,98.93
5642,5,"The Big Short","Luke",9,36,102.13
5642,6,"Pink Lloyd","Jordan",9,36,98.87
5642,7,"Surviving J.Kelly","Mark",9,36,96.63
5642,8,"The West Wingard","Simon",7,28,91.87
5643,1,"La MacRaena","Anthony",14,56,105.44
5643,2,"At Witts End","Paul",14,56,102.87
5643,3,"Ariana Grundy","Lester",12,48,100.4
5643,4,"MakingTheirMarcus","James",11,44,101.75
5643,5,"The Big Short","Luke",10,40,102.87
5643,6,"Pink Lloyd","Jordan",8,32,97.57
5643,7,"The West Wingard","Simon",8,32,93.91
5643,8,"Surviving J.Kelly","Mark",7,28,95.52
5644,1,"La MacRaena","Anthony",15,60,106.4
5644,2,"At Witts End","Paul",13,52,102.38
5644,3,"The Big Short","Luke",11,44,103.73
5644,4,"MakingTheirMarcus","James",11,44,101.38
5644,5,"Ariana Grundy","Lester",11,44,99.92
5644,6,"Pink Lloyd","Jordan",9,36,98.58
5644,7,"The West Wingard","Simon",8,32,93.56
5644,8,"Surviving J.Kelly","Mark",6,24,94.55
5645,1,"La MacRaena","Anthony",14,56,105.41
5645,2,"At Witts End","Paul",14,56,103.14
5645,3,"MakingTheirMarcus","James",11,44,102.08
5645,4,"Ariana Grundy","Lester",10,40,99.41
5645,5,"Pink Lloyd","Jordan",10,40,98.47
5645,6,"The Big Short","Luke",9,36,102.52
5645,7,"The West Wingard","Simon",9,36,94.71
5645,8,"Surviving J.Kelly","Mark",7,28,94.66
5646,1,"La MacRaena","Anthony",15,60,106.77
5646,2,"At Witts End","Paul",13,52,102.24
5646,3,"MakingTheirMarcus","James",12,48,102.59
5646,4,"Pink Lloyd","Jordan",11,44,99.53
5646,5,"Ariana Grundy","Lester",9,36,98.56
5646,6,"The Big Short","Luke",8,32,100.42
5646,7,"Surviving J.Kelly","Mark",8,32,95.81
5646,8,"The West Wingard","Simon",8,32,94.51
5647,1,"La MacRaena","Anthony",14,56,105.31
5647,2,"At Witts End","Paul",13,52,102.32
5647,3,"Ariana Grundy","Lester",11,44,99.67
5647,4,"Pink Lloyd","Jordan",11,44,99.01
5647,5,"The Big Short","Luke",10,40,102.88
5647,6,"MakingTheirMarcus","James",10,40,101.64
5647,7,"The West Wingard","Simon",8,32,93.74
5647,8,"Surviving J.Kelly","Mark",7,28,95.77
5648,1,"La MacRaena","Anthony",14,56,105.3
5648,2,"At Witts End","Paul",14,56,103.31
5648,3,"MakingTheirMarcus","James",12,48,102.33
5648,4,"Ariana Grundy","Lester",11,44,100.21
5648,5,"Pink Lloyd","Jordan",10,40,98.24
5648,6,"The Big Short","Luke",8,32,102.6
